Gyro.gyro_X,Gyro.gyro_Y,Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_distance,driving_machine_monitor.path_curvature,driver_demands.steering
260.5552107,125.0159082,-0.005126519,18.0056846,-0.002960666,0.982858225,0.007972173,-0.001661394,-0.157366956
260.6551496,125.1656831,-0.005151954,18.00558445,-0.002991233,0.982527953,0.0080278,-0.0016794,-0.158649366
260.7551378,125.3154238,-0.005177538,18.00548447,-0.003021802,0.982194434,0.008076702,-0.001697406,-0.159967239
260.8551759,125.46513,-0.005202977,18.00538464,-0.003052371,0.981857668,0.008118319,-0.001715413,-0.161337398
260.9552643,125.6148014,-0.005228549,18.00528496,-0.003082944,0.981517658,0.008167757,-0.001733419,-0.162652018
261.0554036,125.7644375,-0.005254463,18.00518543,-0.003113522,0.981174402,0.008225351,-0.001751426,-0.163909047
261.1555942,125.9140382,-0.005280241,18.00508606,-0.0031441,0.980827899,0.008262819,-0.001769432,-0.165290641
261.2558365,126.0636029,-0.005305854,18.00498684,-0.003174677,0.980478154,0.008305838,-0.001787439,-0.166638572
261.3561311,126.2131314,-0.005331866,18.00488777,-0.003205258,0.980125164,0.008357144,-0.001805446,-0.167928846
261.4564784,126.3626233,-0.005358149,18.00478885,-0.003235842,0.979768928,0.008405978,-0.001823452,-0.169226579
261.556879,126.5120783,-0.005384302,18.00469007,-0.003266425,0.979409446,0.008442343,-0.001841459,-0.170608759
261.6573331,126.6614961,-0.00541052,18.00459143,-0.003297011,0.979046719,0.008487124,-0.001859465,-0.171932909
261.7578415,126.8108763,-0.005437141,18.00449293,-0.0033276,0.978680745,0.008540654,-0.001877472,-0.173196971
261.8584044,126.9602185,-0.005463733,18.00439459,-0.00335819,0.978311523,0.008577559,-0.001895478,-0.174560854
261.9590224,127.1095224,-0.005490153,18.00429637,-0.003388779,0.977939054,0.008615575,-0.001913485,-0.175919723
262.059696,127.2587877,-0.00551688,18.0041983,-0.003419372,0.977563337,0.008662468,-0.001931491,-0.177218299
262.1604256,127.408014,-0.005543879,18.00410035,-0.003449967,0.97718437,0.008711763,-0.001949497,-0.178493567
262.2612117,127.557201,-0.005570643,18.00400255,-0.003480561,0.976802151,0.008742771,-0.001967503,-0.179887908
262.3620548,127.7063482,-0.005597301,18.00390488,-0.003511154,0.976416683,0.008782784,-0.001985508,-0.181221624
262.4629553,127.8554555,-0.005624342,18.00380733,-0.003541751,0.976027963,0.008832137,-0.002003512,-0.182492676
262.5639137,128.0045224,-0.005651404,18.00370992,-0.003572348,0.975635989,0.008868984,-0.002021512,-0.183836136
262.6649306,128.1535485,-0.005678232,18.00361264,-0.003602944,0.975240761,0.008901876,-0.002039512,-0.185205756
262.7660062,128.3025335,-0.005705222,18.00351548,-0.003633544,0.97484228,0.008944234,-0.002057513,-0.186512414
262.8671412,128.4514772,-0.005732452,18.00341844,-0.003664147,0.974440542,0.008994489,-0.002075513,-0.187762392
262.968336,128.600379,-0.005759314,18.00332154,-0.003694747,0.974035546,0.00902002,-0.002093514,-0.189168635
263.069591,128.7492387,-0.005785873,18.00322475,-0.003725347,0.973627295,0.009055145,-0.002111516,-0.190511674
263.1709067,128.8980559,-0.005812789,18.00312808,-0.003755949,0.973215788,0.009100202,-0.002129518,-0.191789505
263.2722837,129.0468302,-0.005839784,18.00303154,-0.003786553,0.972801022,0.009137499,-0.00214752,-0.193109779
263.3737223,129.1955614,-0.005866487,18.00293511,-0.003817157,0.972382996,0.009165156,-0.002165523,-0.194489976
263.475223,129.344249,-0.005893211,18.00283879,-0.003847764,0.97196171,0.009202875,-0.002183527,-0.195804586
263.5767863,129.4928927,-0.005920169,18.00274258,-0.003878377,0.971537164,0.00925099,-0.00220153,-0.197051385
263.6784126,129.6414921,-0.005946769,18.0026465,-0.00390899,0.971109355,0.009274563,-0.002219534,-0.19844489
263.7801025,129.7900469,-0.005972979,18.00255052,-0.003939602,0.970678286,0.00930471,-0.002237538,-0.199797127
263.8818564,129.9385567,-0.005999458,18.00245465,-0.003970219,0.970243956,0.009345385,-0.002255543,-0.201081559
263.9836747,130.0870211,-0.006026032,18.00235889,-0.004000839,0.969806362,0.009383666,-0.002273547,-0.202375974
264.0855579,130.2354399,-0.006052229,18.00226324,-0.004031458,0.969365506,0.009406012,-0.002291552,-0.203766685
264.1875065,130.3838126,-0.006078293,18.0021677,-0.00406208,0.968921387,0.009439019,-0.002309558,-0.205089286
264.289521,130.5321389,-0.006104603,18.00207225,-0.004092706,0.968474004,0.009483023,-0.002327563,-0.206341597
264.3916017,130.6804184,-0.006130649,18.00197691,-0.004123331,0.968023357,0.009507096,-0.002345568,-0.207711617
264.4937493,130.8286508,-0.006156288,18.00188168,-0.004153956,0.967569446,0.009532208,-0.002363574,-0.209073346
264.595964,130.9768357,-0.006182102,18.00178654,-0.004184583,0.967112273,0.009568451,-0.00238158,-0.21036474
264.6982464,131.1249726,-0.006208047,18.00169151,-0.004215213,0.966651835,0.009608282,-0.002399585,-0.211631222
264.800597,131.2730614,-0.006233548,18.00159657,-0.004245839,0.966188132,0.009625277,-0.00241759,-0.213033011
264.9030162,131.4211016,-0.006258787,18.00150173,-0.004276465,0.965721167,0.009653537,-0.002435596,-0.214364277
265.0055044,131.5690928,-0.006284329,18.00140698,-0.004307093,0.96525094,0.009693399,-0.002453602,-0.215622878
265.1080622,131.7170347,-0.006309752,18.00131233,-0.00433772,0.964777447,0.009718558,-0.002471606,-0.216967743
265.21069,131.8649268,-0.006334795,18.00121778,-0.004368344,0.964300692,0.009738616,-0.00248961,-0.218339881
265.3133882,132.012769,-0.006359951,18.00112331,-0.00439897,0.963820674,0.009770413,-0.00250761,-0.219639224
265.4161573,132.1605607,-0.00638531,18.00102893,-0.004429599,0.963337392,0.009812394,-0.002525605,-0.220876287
265.5189978,132.3083016,-0.006410183,18.00093465,-0.004460223,0.962850847,0.009824034,-0.002543599,-0.222290228
265.6219101,132.4559913,-0.006434683,18.00084045,-0.004490843,0.962361041,0.009847549,-0.002561593,-0.223631276
265.7248946,132.6036295,-0.006459569,18.00074634,-0.004521465,0.961867974,0.009883278,-0.002579589,-0.224897322
265.8279519,132.7512158,-0.006484512,18.00065232,-0.004552086,0.961371645,0.00991014,-0.002597585,-0.226215689
265.9310824,132.8987499,-0.006509117,18.00055838,-0.004582704,0.960872053,0.009925161,-0.002615582,-0.227599395
266.0342865,133.0462313,-0.006533776,18.00046452,-0.004613324,0.960369201,0.009952533,-0.002633581,-0.22890784
266.1375647,133.1936596,-0.006558725,18.00037074,-0.004643948,0.959863085,0.009992595,-0.00265158,-0.230138655
266.2409174,133.3410346,-0.006583273,18.00027705,-0.004674568,0.959353707,0.010003606,-0.002669579,-0.231541526
266.3443452,133.4883558,-0.00660742,18.00018344,-0.004705186,0.958841069,0.010022408,-0.002687579,-0.232893279
266.4478483,133.6356228,-0.006631939,18.00008989,-0.004735806,0.958325171,0.010054035,-0.00270558,-0.234167534
266.5514274,133.7828354,-0.006656612,17.99999644,-0.004766427,0.95780601,0.010083235,-0.002723581,-0.235457614
266.6550829,133.929993,-0.006680912,17.99990306,-0.004797044,0.957283587,0.010093249,-0.002741584,-0.236853503
266.7588151,134.0770954,-0.006705143,17.99980975,-0.004827663,0.956757903,0.010116226,-0.002759587,-0.238171634
266.8626246,134.2241421,-0.006729712,17.9997165,-0.004858284,0.956228958,0.010152504,-0.00277759,-0.239409675
266.9665118,134.3711328,-0.00675401,17.99962335,-0.004888903,0.955696749,0.010165404,-0.002795594,-0.240786712
267.0704772,134.5180671,-0.006777903,17.99953026,-0.004919519,0.95516128,0.010179513,-0.002813598,-0.242149607
267.1745211,134.6649446,-0.006802073,17.99943724,-0.004950136,0.954622551,0.010207058,-0.002831603,-0.243432449
267.2786441,134.8117649,-0.006826438,17.99934428,-0.004980754,0.954080558,0.010239211,-0.002849607,-0.244692157
267.3828467,134.9585277,-0.006850348,17.99925141,-0.005011366,0.953535303,0.010244235,-0.002867613,-0.246100633
267.4871291,135.1052326,-0.006874027,17.99915859,-0.005041976,0.952986788,0.010262829,-0.002885619,-0.247428898
267.5914919,135.2518791,-0.006898084,17.99906584,-0.005072587,0.952435012,0.010295334,-0.002903625,-0.24867466
267.6959356,135.3984669,-0.006922006,17.99897316,-0.005103193,0.951879974,0.010310728,-0.00292163,-0.250023935
267.8004606,135.5449957,-0.006945522,17.99888055,-0.005133795,0.951321674,0.010320154,-0.002939636,-0.251398526
267.9050672,135.691465,-0.00696921,17.99878798,-0.005164397,0.950760114,0.010343624,-0.002957642,-0.252690554
268.0097561,135.8378744,-0.006993138,17.99869548,-0.005195,0.950195292,0.010379331,-0.002975648,-0.253918074
268.1145275,135.9842236,-0.00701656,17.99860306,-0.00522559,0.949627207,0.010379369,-0.00299365,-0.255339819
268.219382,136.1305122,-0.007039575,17.99851069,-0.005256166,0.949055864,0.010393586,-0.003011644,-0.256678937
268.32432,136.2767397,-0.007063033,17.99841837,-0.005286741,0.948481262,0.010422321,-0.003029632,-0.257933216
268.4293419,136.4229059,-0.007086539,17.99832612,-0.005317308,0.947903398,0.010440806,-0.003047618,-0.259253116
268.5344482,136.5690102,-0.00710967,17.99823393,-0.005347864,0.947322274,0.010445554,-0.003065606,-0.260640261
268.6396393,136.7150524,-0.007132898,17.99814178,-0.005378415,0.94673789,0.010464958,-0.003083596,-0.261942361
268.7449157,136.8610319,-0.007156445,17.99804968,-0.005408965,0.946150245,0.010499358,-0.003101586,-0.263156875
268.8502777,137.0069485,-0.007179499,17.99795765,-0.005439506,0.945559339,0.010499886,-0.003119578,-0.264572309
268.9557259,137.1528018,-0.007202092,17.99786568,-0.005470041,0.944965174,0.010509747,-0.003137572,-0.265923074
269.0612606,137.2985913,-0.007225103,17.99777374,-0.00550058,0.944367751,0.010534741,-0.003155567,-0.267186498
269.1668824,137.4443166,-0.007248244,17.99768186,-0.005531121,0.943767066,0.010556935,-0.003173562,-0.268475161
269.2725916,137.5899774,-0.007270938,17.99759004,-0.005561662,0.943163121,0.010557041,-0.003191559,-0.269875337
269.3783886,137.7355732,-0.007293547,17.99749825,-0.005592211,0.942555917,0.010572416,-0.003209558,-0.271187934
269.484274,137.8811037,-0.007316483,17.9974065,-0.005622769,0.941945453,0.0106034,-0.003227558,-0.272410457
269.5902481,138.0265685,-0.007339027,17.99731482,-0.00565333,0.941331726,0.010607188,-0.003245557,-0.273796981
269.6963113,138.1719671,-0.007361063,17.99722319,-0.005683893,0.940714741,0.010612727,-0.003263559,-0.275159554
269.8024642,138.3172991,-0.007383384,17.99713158,-0.005714464,0.940094496,0.010634008,-0.003281562,-0.276432202
269.9087071,138.4625643,-0.007405859,17.99704003,-0.00574504,0.939470991,0.01066052,-0.003299564,-0.277687321
270.0150405,138.6077621,-0.00742778,17.99694853,-0.005775613,0.938844224,0.010655998,-0.003317569,-0.279100653
270.1214648,138.7528921,-0.007449435,17.99685705,-0.005806187,0.938214199,0.010667353,-0.003335574,-0.280423958
270.2279804,138.897954,-0.007471462,17.99676561,-0.005836764,0.937580914,0.010694922,-0.00335358,-0.281654803
270.3345877,139.0429474,-0.00749326,17.99667423,-0.005867337,0.936944369,0.010702546,-0.003371585,-0.283010441
270.4412872,139.1878717,-0.007514566,17.99658289,-0.005897904,0.936304565,0.010703749,-0.003389592,-0.284385327
270.5480794,139.3327268,-0.007536069,17.99649158,-0.005928471,0.935661503,0.0107213,-0.0034076,-0.285667817
270.6549645,139.477512,-0.007557804,17.9964003,-0.005959036,0.935015181,0.010752689,-0.003425606,-0.286887729
270.7619432,139.6222271,-0.007578927,17.99630908,-0.005989592,0.9343656,0.010743517,-0.003443615,-0.28831505
270.8690157,139.7668716,-0.007599644,17.99621788,-0.00602014,0.933712763,0.010750828,-0.003461623,-0.289649997
270.9761825,139.9114451,-0.007620827,17.9961267,-0.006050686,0.93305667,0.01077496,-0.003479631,-0.290890188
271.083444,140.0559473,-0.007641988,17.99603558,-0.006081226,0.932397318,0.010786979,-0.003497633,-0.292213637
271.1908007,140.2003776,-0.007662699,17.99594449,-0.006111758,0.93173471,0.010783828,-0.003515617,-0.293601953
271.298253,140.3447356,-0.007683523,17.99585342,-0.006142289,0.931068846,0.010797635,-0.003533596,-0.294895436
271.4058012,140.4890211,-0.007704667,17.99576238,-0.00617282,0.930399725,0.010828739,-0.003551573,-0.296091385
271.5134459,140.6332334,-0.007725201,17.99567139,-0.006203342,0.929727346,0.010820638,-0.003569552,-0.297521675
271.6211874,140.7773724,-0.00774522,17.99558042,-0.006233857,0.929051715,0.010823906,-0.003587534,-0.298869376
271.7290262,140.9214374,-0.007765746,17.99548947,-0.006264371,0.92837283,0.010844607,-0.003605518,-0.300119959
271.8369626,141.0654281,-0.007786416,17.99539856,-0.006294882,0.927690688,0.010861603,-0.003623504,-0.30140988
271.9449971,141.2093442,-0.007806629,17.99530768,-0.006325386,0.927005292,0.010854116,-0.003641492,-0.302812594
272.0531301,141.353185,-0.007826831,17.99521681,-0.00635589,0.926316641,0.010864199,-0.003659483,-0.304117996
272.1613621,141.4969504,-0.007847427,17.99512596,-0.006386397,0.925624735,0.01089219,-0.003677475,-0.305323428
272.2696933,141.6406398,-0.007867579,17.99503516,-0.006416898,0.924929572,0.010888602,-0.003695468,-0.306722732
272.3781244,141.7842527,-0.007887212,17.99494438,-0.006447394,0.924231156,0.010887845,-0.003713464,-0.308083708
272.4866555,141.9277889,-0.007907236,17.9948536,-0.006477891,0.923529487,0.010905131,-0.003731462,-0.309344972
272.5952873,142.0712478,-0.007927449,17.99476286,-0.006508387,0.922824561,0.010927684,-0.00374946,-0.310599233
272.70402,142.2146291,-0.007947095,17.99467215,-0.006538876,0.922116379,0.010915863,-0.003767461,-0.312016466
272.8128541,142.3579322,-0.007966526,17.99458144,-0.006569362,0.921404945,0.010922217,-0.003785463,-0.313333902
272.92179,142.5011569,-0.007986381,17.99449075,-0.006599849,0.920690255,0.010947085,-0.003803467,-0.314548943
273.0308282,142.6443026,-0.00800594,17.9944001,-0.006630329,0.919972309,0.010948559,-0.003821471,-0.315915084
273.1399689,142.787369,-0.008024962,17.99430946,-0.006660802,0.91925111,0.010943753,-0.003839477,-0.317289508
273.2492127,142.9303555,-0.008044243,17.99421883,-0.006691274,0.918526658,0.010957592,-0.003857485,-0.31856169
273.3585599,143.0732619,-0.008063759,17.99412822,-0.006721745,0.917798949,0.010986235,-0.003875492,-0.319778285
273.4680109,143.2160876,-0.008082601,17.99403764,-0.006752205,0.917067985,0.010970038,-0.003893502,-0.321210433
273.5775662,143.3588322,-0.008101033,17.99394707,-0.006782659,0.91633377,0.010972619,-0.003911512,-0.322540389
273.6872261,143.5014953,-0.008119945,17.99385649,-0.006813111,0.915596302,0.010994315,-0.003929523,-0.323765615
273.7969911,143.6440764,-0.00813874,17.99376596,-0.006843557,0.91485558,0.011001367,-0.003947534,-0.325096929
273.9068615,143.7865752,-0.008156999,17.99367544,-0.006873994,0.914111604,0.010992457,-0.003965547,-0.326485514
274.0168377,143.9289911,-0.008175393,17.99358491,-0.006904429,0.913364377,0.011002795,-0.003983556,-0.327769399
274.1269202,144.0713238,-0.008194082,17.99349439,-0.006934865,0.912613896,0.011032719,-0.00400156,-0.328946988
274.2371094,144.2135728,-0.008212008,17.99340392,-0.006965289,0.91186016,0.011017403,-0.004019529,-0.330395089
274.3474056,144.3557377,-0.008229342,17.99331344,-0.006995704,0.911103177,0.011016153,-0.004037496,-0.331738552
274.4578092,144.497818,-0.00824724,17.99322296,-0.007026118,0.910342943,0.011034622,-0.004055463,-0.332975005
274.5683206,144.6398133,-0.008265234,17.99313251,-0.007056526,0.909579458,0.011047757,-0.004073432,-0.334270276
274.6789403,144.7817232,-0.008282713,17.99304207,-0.007086927,0.908812721,0.011034699,-0.004091406,-0.335674124
274.7896686,144.9235472,-0.008300215,17.99295161,-0.007117328,0.908042734,0.011041494,-0.004109382,-0.336970835
274.900506,145.0652848,-0.008318108,17.99286116,-0.007147732,0.907269495,0.011068484,-0.004127361,-0.338157577
275.0114527,145.2069357,-0.008335421,17.99277074,-0.007178129,0.906493003,0.011058759,-0.004145343,-0.339573646
275.1225093,145.3484993,-0.00835214,17.99268033,-0.00720852,0.905713262,0.011053658,-0.004163328,-0.340931394
275.233676,145.4899753,-0.008369313,17.9925899,-0.007238914,0.904930272,0.011068884,-0.004181316,-0.342179569
275.3449533,145.6313632,-0.008386646,17.99249949,-0.007269308,0.90414403,0.011088642,-0.004199305,-0.34343694
275.4563416,145.7726625,-0.008403358,17.99240909,-0.007299694,0.903354535,0.011071416,-0.004217299,-0.344856345
275.5678413,145.9138728,-0.008419885,17.99231867,-0.00733008,0.902561792,0.011074648,-0.004235295,-0.346166116
275.6794527,146.0549936,-0.008436844,17.99222825,-0.007360468,0.901765797,0.011098676,-0.004253293,-0.347363482
275.7911762,146.1960245,-0.008453384,17.99213786,-0.007390849,0.90096655,0.01109506,-0.004271292,-0.348744115
275.9030123,146.3369651,-0.008469311,17.99204747,-0.007421224,0.900164053,0.011086064,-0.004289295,-0.350116245
276.0149612,146.4778149,-0.008485553,17.99195706,-0.0074516,0.899358307,0.011097995,-0.0043073,-0.351376256
276.1270234,146.6185734,-0.008502008,17.99186666,-0.007481974,0.898549308,0.01112487,-0.004325305,-0.352593637
276.2391993,146.7592401,-0.008517734,17.99177628,-0.007512338,0.897737058,0.011103411,-0.004343314,-0.354028817
276.3514892,146.8998147,-0.008533067,17.99168588,-0.007542696,0.89692156,0.011103007,-0.004361325,-0.355351962
276.4638936,147.0402967,-0.008548892,17.99159546,-0.007573055,0.896102813,0.011123997,-0.004379337,-0.356560369
276.5764128,147.1806855,-0.008564488,17.99150507,-0.007603405,0.895280815,0.011126959,-0.004397349,-0.357903838
276.6890471,147.3209808,-0.008579472,17.99141468,-0.007633748,0.894455568,0.011113983,-0.004415365,-0.359290945
276.801797,147.4611821,-0.008594641,17.99132426,-0.007664089,0.893627073,0.011122529,-0.004433381,-0.360563477
276.9146628,147.601289,-0.008610094,17.99123384,-0.00769443,0.892795327,0.011152936,-0.004451399,-0.361739488
277.0276449,147.7413009,-0.008624721,17.99114346,-0.007724759,0.891960331,0.011131189,-0.004469417,-0.363191394
277.1407438,147.8812174,-0.008638766,17.99105304,-0.007755079,0.89112209,0.011127052,-0.004487429,-0.364528858
277.2539596,148.021038,-0.00865339,17.99096261,-0.007785399,0.890280603,0.011144903,-0.004505424,-0.365749324
277.3672929,148.1607623,-0.008668011,17.99087219,-0.007815712,0.889435867,0.011154888,-0.004523382,-0.367054474
277.480744,148.3003898,-0.008682039,17.99078178,-0.007846017,0.888587884,0.011137829,-0.004541334,-0.368457674
277.5943132,148.4399201,-0.008696132,17.99069132,-0.007876323,0.887736655,0.011142893,-0.004559289,-0.369743883
277.708001,148.5793526,-0.008710604,17.99060086,-0.007906631,0.886882177,0.011170419,-0.004577247,-0.370910089
277.8218077,148.7186869,-0.008724337,17.99051043,-0.007936929,0.88602445,0.011155161,-0.004595209,-0.372347641
277.9357336,148.8579226,-0.008737413,17.99041997,-0.007967221,0.885163479,0.011147214,-0.004613177,-0.373700462
278.0497792,148.9970591,-0.008751036,17.99032949,-0.007997514,0.884299264,0.011161861,-0.004631148,-0.374933872
278.1639448,149.136096,-0.008764795,17.99023902,-0.008027805,0.8834318,0.011179351,-0.004649122,-0.376199349
278.2782307,149.2750329,-0.008777909,17.99014854,-0.008058089,0.882561089,0.011158163,-0.004667103,-0.37761941
278.3926373,149.4138691,-0.008790913,17.99005803,-0.008088374,0.881687133,0.011159702,-0.004685086,-0.37892
278.507165,149.5526044,-0.008804366,17.98996749,-0.008118662,0.880809929,0.011184303,-0.004703073,-0.380098161
278.6218142,149.6912381,-0.00881727,17.98987699,-0.008148943,0.879929476,0.011176027,-0.004721062,-0.381498572
278.7365851,149.8297698,-0.008829504,17.98978646,-0.008179219,0.879045778,0.01116422,-0.004739057,-0.382867002
278.8514783,149.968199,-0.008842141,17.9896959,-0.008209497,0.878158835,0.011175605,-0.004757054,-0.384113419
278.9664939,150.1065253,-0.008854969,17.98960533,-0.008239774,0.877268642,0.011201072,-0.004775053,-0.385337035
279.0816324,150.2447482,-0.00886703,17.98951478,-0.008270043,0.876375202,0.011175679,-0.004793057,-0.386773886
279.1968941,150.3828672,-0.008878749,17.98942418,-0.008300308,0.875478517,0.011173605,-0.004811064,-0.388088809
279.3122794,150.5208817,-0.008890966,17.98933355,-0.008330576,0.874578585,0.01119519,-0.004829074,-0.389278918
279.4277886,150.6587914,-0.008902817,17.98924295,-0.008360835,0.873675404,0.01119433,-0.004847085,-0.390640082
279.5434221,150.7965957,-0.008913979,17.98915233,-0.008391088,0.872768977,0.011178553,-0.0048651,-0.392024257
279.6591802,150.9342941,-0.008925394,17.98906166,-0.00842134,0.871859305,0.011186561,-0.004883118,-0.39328392
279.7750633,151.0718862,-0.008937063,17.98897099,-0.008451592,0.870946385,0.011218691,-0.004901137,-0.394463895
279.8910717,151.2093715,-0.008947849,17.98888033,-0.008481832,0.870030216,0.011190692,-0.004919159,-0.39591804
280.0072058,151.3467494,-0.008958079,17.98878963,-0.008512065,0.869110805,0.011184874,-0.004937183,-0.397247873
280.1234659,151.4840196,-0.00896888,17.9886989,-0.008542298,0.868188149,0.011203305,-0.004955209,-0.39845062
280.2398523,151.6211814,-0.008979538,17.98860818,-0.008572523,0.867262245,0.011210254,-0.004973235,-0.39977116
280.3563654,151.7582344,-0.008989514,17.98851744,-0.00860274,0.866333097,0.011190361,-0.00499125,-0.40117195
280.4730056,151.8951782,-0.008999604,17.98842665,-0.008632958,0.865400704,0.011194844,-0.005009232,-0.402445807
280.5897732,152.0320121,-0.009010032,17.98833584,-0.008663177,0.864465065,0.011224039,-0.005027176,-0.403589524
280.7066685,152.1687358,-0.009019517,17.98824506,-0.008693384,0.863526178,0.011203263,-0.005045109,-0.405053992
280.8236918,152.3053486,-0.009028268,17.98815425,-0.008723581,0.862584051,0.01119356,-0.00506305,-0.406399865
280.9408435,152.4418502,-0.009037661,17.98806339,-0.008753779,0.861638682,0.011208704,-0.005080995,-0.407616399
281.058124,152.57824,-0.009047139,17.98797253,-0.008783972,0.860690068,0.011223862,-0.005098945,-0.40889537
281.1755335,152.7145176,-0.009055946,17.98788166,-0.008814158,0.859738209,0.011199747,-0.005116903,-0.410313984
281.2930724,152.8506823,-0.00906473,17.98779073,-0.008844345,0.858783107,0.011200612,-0.005134865,-0.411603241
281.410741,152.9867337,-0.009073961,17.98769976,-0.008874537,0.857824759,0.011226794,-0.005152833,-0.412759981
281.5285397,153.1226714,-0.009082472,17.98760883,-0.008904722,0.856863165,0.011213698,-0.005170805,-0.414185669
281.6464688,153.2584947,-0.009090242,17.98751786,-0.008934902,0.855898328,0.011200051,-0.005188784,-0.41554826
281.7645286,153.3942033,-0.009098505,17.98742684,-0.008965086,0.854930249,0.011211851,-0.005206767,-0.416778907
281.8827194,153.5297965,-0.009106912,17.98733581,-0.008995269,0.853958923,0.011235683,-0.005224753,-0.418014379
282.0010416,153.6652739,-0.00911451,17.98724478,-0.009025445,0.852984351,0.011207283,-0.005242747,-0.419450794
282.1194955,153.800635,-0.009121833,17.98715369,-0.00905562,0.852006536,0.011204457,-0.005260744,-0.420755348
282.2380814,153.9358792,-0.009129639,17.98706256,-0.009085799,0.851025476,0.011227542,-0.005278745,-0.421924962
282.3567996,154.071006,-0.009136906,17.98697145,-0.009115969,0.850041168,0.011222552,-0.00529675,-0.423309598
282.4756505,154.206015,-0.009143403,17.98688031,-0.009146132,0.849053617,0.011204852,-0.005314761,-0.424688743
282.5946344,154.3409056,-0.009150233,17.98678912,-0.009176297,0.848062822,0.01121319,-0.005332774,-0.425933404
282.7137515,154.4756772,-0.009157272,17.98669791,-0.00920646,0.84706878,0.011246089,-0.00535079,-0.427123279
282.8330023,154.6103295,-0.009163384,17.9866067,-0.009236612,0.846071492,0.011213264,-0.005368812,-0.428577611
282.952387,154.7448618,-0.00916899,17.98651544,-0.009266758,0.845070962,0.0112066,-0.005386837,-0.429897704
283.0719059,154.8792737,-0.009175154,17.98642413,-0.009296904,0.844067188,0.011226436,-0.005404865,-0.431080555
283.1915594,155.0135645,-0.009181004,17.98633283,-0.009327042,0.843060167,0.011229909,-0.005422895,-0.43242253
283.3113477,155.1477339,-0.009186085,17.98624151,-0.009357172,0.842049903,0.011207989,-0.00544093,-0.433818792
283.4312712,155.2817812,-0.009191348,17.98615013,-0.009387303,0.841036395,0.011212693,-0.005458967,-0.435078124
283.5513301,155.415706,-0.0091969,17.98605871,-0.009417434,0.840019641,0.011244357,-0.005477005,-0.436221295
283.6715249,155.5495077,-0.009201408,17.98596732,-0.009447552,0.838999641,0.011217566,-0.005495022,-0.437694626
283.7918557,155.6831858,-0.009205187,17.98587588,-0.009477663,0.837976401,0.011206879,-0.005512982,-0.439031191
283.912323,155.8167397,-0.009209619,17.98578438,-0.009507774,0.83694992,0.011223278,-0.005530907,-0.44022829
284.0329269,155.950169,-0.009213991,17.98569289,-0.00953788,0.835920193,0.011235542,-0.005548821,-0.441526607
284.1536678,156.0834731,-0.00921761,17.98560137,-0.009567978,0.834887223,0.011209226,-0.005566745,-0.442941113
284.274546,156.2166515,-0.009221269,17.98550977,-0.009598079,0.83385101,0.011210132,-0.005584676,-0.444216282
284.3955619,156.3497036,-0.009225319,17.98541814,-0.009628186,0.832811552,0.011238597,-0.005602613,-0.445348754
284.5167156,156.4826289,-0.009228416,17.98532654,-0.009658282,0.831768847,0.011220032,-0.005620558,-0.446805544
284.6380075,156.615427,-0.009230689,17.98523489,-0.009688374,0.830722902,0.011205216,-0.005638511,-0.448159557
284.7594379,156.7480971,-0.009233566,17.98514318,-0.009718469,0.829673715,0.01121809,-0.00565647,-0.449371657
284.8810071,156.8806388,-0.009236531,17.98505146,-0.009748563,0.828621282,0.011239576,-0.005674434,-0.450624936
285.0027153,157.0130517,-0.009238672,17.98495973,-0.00977865,0.827565604,0.011208801,-0.005692408,-0.452058176
285.1245629,157.145335,-0.009240643,17.98486791,-0.00980874,0.826506682,0.011205846,-0.005710388,-0.453349534
285.2465502,157.2774883,-0.009243077,17.98477605,-0.009838837,0.825444515,0.011231048,-0.005728373,-0.454495713
285.3686774,157.409511,-0.009244766,17.98468421,-0.009868927,0.824379099,0.011221142,-0.005746363,-0.455909743
285.4909448,157.5414027,-0.009245604,17.98459234,-0.009899012,0.82331044,0.011202112,-0.005764362,-0.457280879
285.6133527,157.6731627,-0.009246868,17.98450039,-0.009929102,0.822238536,0.011211364,-0.005782365,-0.458507443
285.7359015,157.8047905,-0.009248269,17.98440843,-0.009959192,0.821163384,0.011242469,-0.005800372,-0.459713073
285.8585913,157.9362855,-0.009248693,17.98431646,-0.009989273,0.820084985,0.01120711,-0.005818388,-0.461164423
285.9814224,158.0676473,-0.009248677,17.98422441,-0.010019352,0.819003341,0.011200159,-0.005836408,-0.462471414
286.1043952,158.1988752,-0.009249164,17.98413231,-0.010049435,0.81791845,0.011221953,-0.005854432,-0.463630835
286.2275099,158.3299687,-0.009249107,17.98404024,-0.010079509,0.81683031,0.011221052,-0.005872461,-0.464999784
286.3507668,158.4609273,-0.009248164,17.98394812,-0.010109576,0.815738925,0.011197639,-0.005890496,-0.46638786
286.4741662,158.5917503,-0.009247464,17.98385593,-0.010139645,0.814644294,0.011203094,-0.005908535,-0.467628856
286.5977082,158.7224374,-0.009246961,17.98376371,-0.010169714,0.813546414,0.011237754,-0.005926577,-0.46878509
286.7213933,158.8529878,-0.009245342,17.98367151,-0.010199769,0.812445285,0.011204,-0.005944624,-0.47025499
286.8452217,158.983401,-0.009243033,17.98357923,-0.010229818,0.811340913,0.011192853,-0.005962675,-0.471578067
