time.TIME,Gyro.gyro_X,Gyro.gyro_Y,Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_distance,driving_machine_monitor.path_curvature,driver_demands.steering,driver_demands.throttle
19.83,261.0698716,193.088433,0.040669002,18.99684999,-0.018769178,0.398003491,0.006149923,-0.009989115,-0.763229549,15.8149254
19.84,261.2449165,193.1622403,0.040670193,18.99687197,-0.018769237,0.396103405,0.006125214,-0.009994352,-0.763419866,15.81488776
19.85,261.4201015,193.2357151,0.040672334,18.99689384,-0.018769285,0.39420332,0.006089233,-0.009999626,-0.7635158,15.81484565
19.86,261.5954259,193.3088569,0.040673526,18.9969156,-0.018769333,0.392303234,0.006089218,-0.01000402,-0.763473298,15.81480392
19.87,261.7708892,193.3816655,0.040673907,18.99693738,-0.01876938,0.390403143,0.006125067,-0.010006234,-0.76328911,15.81476212
19.88,261.9464908,193.4541407,0.040674996,18.99695924,-0.018769414,0.388503044,0.006119126,-0.010001954,-0.763413467,15.81471782
19.89,262.1222299,193.5262823,0.040676831,18.99698101,-0.018769441,0.386602943,0.00607663,-0.009996116,-0.763538308,15.8146697
19.9,262.298106,193.5980898,0.040677804,18.99700265,-0.018769476,0.384702842,0.006070267,-0.009989998,-0.763520625,15.81462163
19.91,262.4741184,193.6695632,0.040677766,18.99702426,-0.018769525,0.382802732,0.006100183,-0.009984514,-0.76335745,15.81457414
19.92,262.6502665,193.740702,0.040678148,18.99704595,-0.018769576,0.380902611,0.006114224,-0.00998139,-0.763399245,15.81452488
19.93,262.8265497,193.8115061,0.040679484,18.99706759,-0.018769631,0.379002483,0.006067491,-0.009988602,-0.763539839,15.81447203
19.94,263.0029673,193.8819752,0.040680492,18.99708911,-0.018769699,0.377102351,0.006057046,-0.009998768,-0.763538626,15.81441814
19.95,263.1795186,193.952109,0.040680664,18.9971106,-0.018769783,0.375202208,0.006082647,-0.010010187,-0.763393553,15.81436471
19.96,263.3562031,194.0219074,0.040681208,18.99713215,-0.018769871,0.373302053,0.006116644,-0.01002164,-0.763355383,15.81430972
19.97,263.5330201,194.0913699,0.040682992,18.99715371,-0.018769951,0.37140189,0.006062984,-0.010029458,-0.763517117,15.81425116
19.98,263.709969,194.1604965,0.040684897,18.99717515,-0.018770032,0.369501725,0.006044274,-0.010027394,-0.763538993,15.81419053
19.99,263.8870491,194.2292868,0.04068594,18.99719654,-0.018770115,0.367601554,0.006060643,-0.010018402,-0.763419155,15.8141304
20,264.0642597,194.2977405,0.040687037,18.99721799,-0.018770191,0.365701373,0.006110034,-0.010006808,-0.763307988,15.81406911
20.01,264.2416004,194.3658575,0.040689366,18.99723948,-0.018770246,0.363801188,0.006047354,-0.009995262,-0.763497819,15.81400446
20.02,264.4190703,194.4336375,0.040691988,18.99726084,-0.01877029,0.361901005,0.006020918,-0.009985334,-0.763548717,15.81393695
20.03,264.5966689,194.5010802,0.040693482,18.99728211,-0.018770332,0.360000822,0.00603094,-0.009979546,-0.76345835,15.81387029
20.04,264.7743956,194.5681855,0.040694537,18.99730341,-0.018770369,0.358100632,0.006077607,-0.009979778,-0.763276141,15.81380315
20.05,264.9522496,194.634953,0.040696717,18.99732479,-0.018770387,0.35620044,0.006034083,-0.009982228,-0.763491819,15.81373313
20.06,265.1302303,194.7013825,0.040699357,18.99734603,-0.018770399,0.354300252,0.006004262,-0.009984713,-0.763566581,15.81365958
20.07,265.3083372,194.7674737,0.040700704,18.99736715,-0.018770419,0.352400066,0.006010914,-0.009987486,-0.763499175,15.81358719
20.08,265.4865695,194.8332266,0.040701279,18.99738829,-0.018770448,0.350499876,0.006053977,-0.009990894,-0.763287105,15.81351488
20.09,265.6649266,194.8986407,0.040702848,18.99740952,-0.018770468,0.34859968,0.006031461,-0.00999653,-0.763477795,15.81344006
20.1,265.8434079,194.9637158,0.040705123,18.99743062,-0.018770492,0.346699488,0.00599703,-0.010002677,-0.763576231,15.81336142
20.11,266.0220128,195.0284518,0.040706288,18.99745159,-0.018770531,0.344799297,0.005998471,-0.010008985,-0.76353433,15.81328373
20.12,266.2007405,195.0928483,0.040706543,18.99747255,-0.018770586,0.3428991,0.006035641,-0.010014967,-0.763349418,15.81320649
20.13,266.3795904,195.1569052,0.040707475,18.99749358,-0.018770643,0.340998896,0.006031362,-0.010019011,-0.76346693,15.81312718
20.14,266.558562,195.2206222,0.0407092,18.99751452,-0.018770704,0.339098691,0.005989184,-0.010015342,-0.763589412,15.81304438
20.15,266.7376545,195.2839991,0.040710164,18.99753531,-0.018770782,0.337198484,0.005982517,-0.010009011,-0.763568943,15.81296181
20.16,266.9168673,195.3470357,0.040710216,18.99755607,-0.018770876,0.335298269,0.00601151,-0.010001621,-0.763402457,15.81288003
20.17,267.0961997,195.4097316,0.040710783,18.9975769,-0.018770971,0.333398043,0.006024639,-0.009994268,-0.763434138,15.81279669
20.18,267.2756512,195.4720868,0.040712423,18.99759769,-0.018771063,0.331497812,0.0059758,-0.009989171,-0.763569445,15.81270995
20.19,267.455221,195.5341009,0.040713861,18.99761835,-0.018771158,0.329597578,0.005963325,-0.009990036,-0.763563728,15.81262226
20.2,267.6349085,195.5957738,0.040714549,18.99763897,-0.018771256,0.327697337,0.005987166,-0.00999574,-0.763415714,15.81253515
20.21,267.8147131,195.6571051,0.040715648,18.99765966,-0.018771342,0.325797088,0.006020612,-0.010003279,-0.763372173,15.8124466
20.22,267.994634,195.7180948,0.040717988,18.99768035,-0.018771405,0.323896836,0.005966511,-0.010010864,-0.763538136,15.81235463
20.23,268.1746708,195.7787425,0.040720386,18.99770091,-0.018771456,0.321996587,0.005947967,-0.010016529,-0.763566335,15.81226073
20.24,268.3548226,195.8390482,0.040721756,18.99772139,-0.0187715,0.320096338,0.005964867,-0.010017227,-0.763453809,15.81216768
20.25,268.535089,195.8990114,0.04072295,18.99774191,-0.01877153,0.318196085,0.006015658,-0.010009503,-0.763343704,15.81207391
20.26,268.7154691,195.9586321,0.040725149,18.99776246,-0.018771539,0.316295831,0.005953479,-0.009998794,-0.763536518,15.81197731
20.27,268.8959624,196.0179099,0.040727463,18.99778285,-0.01877154,0.314395583,0.005927425,-0.009988107,-0.763587039,15.81187834
20.28,269.0765682,196.0768448,0.040728524,18.99780315,-0.018771547,0.312495337,0.005937746,-0.009978838,-0.763493493,15.81178071
20.29,269.2572858,196.1354364,0.040729102,18.99782346,-0.018771557,0.310595087,0.00598468,-0.009972751,-0.7633003,15.81168299
20.3,269.4381147,196.1936846,0.040730871,18.99784385,-0.018771555,0.308694835,0.005942606,-0.009980942,-0.763511057,15.81158264
20.31,269.619054,196.2515892,0.040733238,18.9978641,-0.018771554,0.306794589,0.005913396,-0.00999189,-0.763583018,15.81147883
20.32,269.8001033,196.3091499,0.040734437,18.99788423,-0.018771563,0.304894348,0.005920405,-0.010003855,-0.763515409,15.81137626
20.33,269.9812619,196.3663665,0.040734945,18.99790438,-0.018771582,0.302994105,0.005963361,-0.010015485,-0.763306045,15.81127387
20.34,270.162529,196.4232388,0.040736462,18.9979246,-0.018771591,0.30109386,0.005940601,-0.010023951,-0.763495537,15.81116914
20.35,270.343904,196.4797667,0.040738663,18.99794468,-0.018771602,0.299193622,0.005903991,-0.01002133,-0.763598387,15.81106087
20.36,270.5253864,196.5359499,0.040739697,18.99796462,-0.018771625,0.297293389,0.005902692,-0.010014085,-0.763559692,15.81095385
20.37,270.7069753,196.5917881,0.04073973,18.99798453,-0.018771662,0.295393153,0.005936868,-0.010005026,-0.763376093,15.81084771
20.38,270.8886702,196.6472813,0.040740352,18.99800451,-0.0187717,0.293492911,0.005930862,-0.009996008,-0.763485993,15.81073992
20.39,271.0704704,196.7024292,0.040741744,18.99802438,-0.018771743,0.29159267,0.005887017,-0.009988715,-0.763606609,15.81062899
20.4,271.2523753,196.7572316,0.040742411,18.9980441,-0.018771801,0.289692428,0.005879555,-0.00998594,-0.763585226,15.81051849
20.41,271.4343842,196.8116883,0.040742203,18.99806378,-0.018771875,0.28779218,0.005908535,-0.009987382,-0.763419745,15.810409
20.42,271.6164964,196.8657991,0.040742527,18.99808353,-0.01877195,0.285891922,0.005923262,-0.009990414,-0.763449952,15.81029817
20.43,271.7987113,196.9195637,0.040743931,18.99810322,-0.018772021,0.28399166,0.005875148,-0.009993487,-0.763592915,15.81018416
20.44,271.9810282,196.9729821,0.040745097,18.99812277,-0.018772096,0.282091397,0.005863196,-0.009996522,-0.763596034,15.81006945
20.45,272.1634465,197.0260541,0.040745401,18.99814226,-0.018772177,0.280191129,0.00588734,-0.009999407,-0.763457089,15.80995572
20.46,272.3459655,197.0787793,0.040745964,18.9981618,-0.01877225,0.278290851,0.005921958,-0.010001966,-0.763414702,15.80984109
20.47,272.5285845,197.1311576,0.040747645,18.99818132,-0.018772307,0.276390569,0.005868059,-0.010004455,-0.763585293,15.80972359
20.48,272.711303,197.1831889,0.040749318,18.99820069,-0.01877236,0.274490287,0.005849964,-0.010006971,-0.763616603,15.80960466
20.49,272.8941201,197.234873,0.040749934,18.99821997,-0.018772413,0.272590001,0.005867616,-0.010009176,-0.763506172,15.80948706
20.5,273.0770354,197.2862096,0.040750391,18.99823927,-0.018772463,0.270689706,0.005920606,-0.010010667,-0.763390979,15.80936916
20.51,273.260048,197.3371986,0.040751941,18.99825859,-0.018772497,0.268789406,0.005859479,-0.010007895,-0.763585868,15.80924878
20.52,273.4431574,197.3878398,0.040753732,18.99827775,-0.01877253,0.266889106,0.005834093,-0.010004423,-0.763639031,15.80912622
20.53,273.6263628,197.438133,0.040754378,18.9982968,-0.01877257,0.264988802,0.00584454,-0.010000646,-0.763548104,15.80900528
20.54,273.8096637,197.488078,0.040754625,18.99831586,-0.018772616,0.263088488,0.005890909,-0.009996965,-0.763349747,15.80888455
20.55,273.9930594,197.5376747,0.040756171,18.99833499,-0.018772648,0.261188167,0.005848299,-0.00999447,-0.763560089,15.8087615
20.56,274.1765491,197.5869228,0.040758445,18.99835397,-0.018772677,0.259287847,0.005817027,-0.009995523,-0.763630016,15.80863521
20.57,274.3601323,197.6358222,0.040759671,18.99837283,-0.018772714,0.257387527,0.00582187,-0.009998359,-0.763558945,15.80851043
20.58,274.5438083,197.6843727,0.040760329,18.9983917,-0.018772752,0.255487201,0.005862768,-0.01000191,-0.763344906,15.80838605
20.59,274.7275763,197.7325741,0.040762125,18.99841064,-0.018772775,0.253586871,0.005839701,-0.010005504,-0.763523249,15.80825948
20.6,274.9114358,197.7804263,0.040764767,18.99842945,-0.01877279,0.251686544,0.005802314,-0.010007673,-0.763623208,15.80812948
20.61,275.0953861,197.8279291,0.040766399,18.99844811,-0.018772808,0.249786221,0.005800645,-0.010006011,-0.763583025,15.80800076
20.62,275.2794265,197.8750823,0.040767119,18.99846675,-0.018772831,0.247885895,0.005834728,-0.01000024,-0.763399503,15.80787302
20.63,275.4635564,197.9218858,0.040768449,18.99848544,-0.018772846,0.245985565,0.005830073,-0.009992985,-0.763504224,15.80774379
20.64,275.647775,197.9683392,0.040770546,18.99850403,-0.018772858,0.244085237,0.005786448,-0.00998577,-0.763627202,15.80761161
20.65,275.8320818,198.0144426,0.040771882,18.99852246,-0.018772881,0.242184911,0.005779301,-0.009980196,-0.763608191,15.80748005
20.66,276.016476,198.0601958,0.04077225,18.99854084,-0.018772917,0.240284582,0.00580876,-0.009978651,-0.763444829,15.8073498
20.67,276.200957,198.1055985,0.040773035,18.99855927,-0.018772955,0.238384246,0.005825626,-0.009986659,-0.763468977,15.80721857
20.68,276.3855241,198.1506505,0.040774818,18.99857764,-0.018772992,0.236483909,0.005778507,-0.009997385,-0.763612211,15.80708452
20.69,276.5701767,198.1953519,0.040776318,18.99859586,-0.018773036,0.234583574,0.005767368,-0.010008453,-0.763614945,15.80694999
20.7,276.7549141,198.2397022,0.040776908,18.99861402,-0.018773092,0.232683235,0.005791956,-0.010018582,-0.763475036,15.80681673
20.71,276.9397356,198.2837015,0.040777719,18.99863221,-0.018773146,0.230782891,0.005827737,-0.010026043,-0.763423415,15.80668282
20.72,277.1246406,198.3273496,0.04077966,18.99865039,-0.018773188,0.228882545,0.005772578,-0.01001976,-0.763591517,15.80654625
20.73,277.3096283,198.3706462,0.040781641,18.99866842,-0.018773228,0.226982203,0.005752809,-0.010010493,-0.763619988,15.80640834
20.74,277.4946981,198.4135913,0.040782596,18.99868636,-0.018773272,0.225081861,0.005768664,-0.009999942,-0.763506763,15.80627192
20.75,277.6798494,198.4561846,0.040783406,18.99870432,-0.01877331,0.223181515,0.005820388,-0.00998943,-0.763381725,15.80613535
20.76,277.8650815,198.4984261,0.040785346,18.9987223,-0.018773331,0.221281168,0.005759695,-0.009982205,-0.76357658,15.80599641
20.77,278.0503937,198.5403156,0.040787551,18.99874013,-0.018773345,0.219380826,0.005734592,-0.009983818,-0.763632291,15.80585533
20.78,278.2357853,198.5818528,0.040788555,18.99875783,-0.018773363,0.217480488,0.005745982,-0.009990662,-0.763546897,15.80571602
20.79,278.4212557,198.6230378,0.040789029,18.99877554,-0.018773383,0.215580145,0.005793727,-0.009999534,-0.76334964,15.80557718
20.8,278.6068042,198.6638702,0.040790633,18.9987933,-0.018773387,0.213679802,0.005753845,-0.010008449,-0.763571892,15.80543634
20.81,278.7924302,198.7043501,0.040792753,18.9988109,-0.018773389,0.211779464,0.005723275,-0.010015315,-0.763653677,15.80529262
20.82,278.9781329,198.7444771,0.040793547,18.99882835,-0.018773404,0.209879129,0.005728166,-0.010016756,-0.763593086,15.80515095
20.83,279.1639117,198.7842513,0.040793486,18.99884579,-0.018773429,0.20797879,0.005768452,-0.010011513,-0.763386772,15.80501031
20.84,279.3497659,198.8236723,0.040794327,18.99886328,-0.018773451,0.206078445,0.0057458,-0.010003858,-0.763558001,15.80486811
20.85,279.5356948,198.8627402,0.040795919,18.99888063,-0.018773477,0.204178102,0.005707501,-0.009996241,-0.763653717,15.80472304
20.86,279.7216978,198.9014547,0.040796573,18.99889782,-0.018773519,0.202277758,0.005705328,-0.009989627,-0.763605824,15.80457956
20.87,279.9077742,198.9398156,0.040796491,18.99891499,-0.018773573,0.200377409,0.005739435,-0.00998541,-0.763412502,15.80443726
20.88,280.0939234,198.977823,0.040797281,18.99893223,-0.018773623,0.198477052,0.005736982,-0.009987974,-0.763499803,15.80429349
20.89,280.2801446,199.0154766,0.040799174,18.99894939,-0.018773667,0.196576695,0.005694174,-0.00999226,-0.763617077,15.80414661
20.9,280.4664372,199.0527762,0.040800639,18.9989664,-0.018773711,0.194676341,0.00568756,-0.009996884,-0.763596458,15.80400004
20.91,280.6528005,199.0897219,0.04080135,18.99898337,-0.018773755,0.192775985,0.005717033,-0.010001388,-0.763435894,15.80385462
20.92,280.8392338,199.1263133,0.040802554,18.99900039,-0.018773784,0.190875626,0.00573459,-0.010005374,-0.763459059,15.80370822
20.93,281.0257365,199.1625504,0.040804727,18.99901735,-0.018773796,0.188975269,0.005685811,-0.010006886,-0.763612196,15.80355913
20.94,281.2123079,199.1984331,0.040806492,18.99903414,-0.018773803,0.187074918,0.005672764,-0.010007746,-0.763626055,15.80340981
20.95,281.3989474,199.2339613,0.040807104,18.99905085,-0.018773812,0.185174567,0.005695434,-0.010008351,-0.763497796,15.80326221
20.96,281.5856541,199.2691347,0.040807638,18.99906757,-0.018773819,0.183274212,0.005731197,-0.010008991,-0.763448943,15.80311453
20.97,281.7724275,199.3039533,0.040809038,18.99908426,-0.018773819,0.181373856,0.005675193,-0.010008595,-0.763626809,15.80296479
20.98,281.9592669,199.3384169,0.040810272,18.99910078,-0.018773827,0.179473503,0.005654879,-0.01000532,-0.763663476,15.80281423
20.99,282.1461717,199.3725254,0.040810308,18.99911718,-0.018773853,0.177573146,0.005670359,-0.010000092,-0.763556537,15.80266572
21,282.333141,199.4062787,0.040810088,18.99913359,-0.018773893,0.175672781,0.005721744,-0.009994142,-0.763426668,15.80251762
21.01,282.5201744,199.4396767,0.040811007,18.99915002,-0.018773932,0.173772408,0.005662149,-0.00998824,-0.763621721,15.80236758
21.02,282.707271,199.4727193,0.040812315,18.99916629,-0.018773982,0.171872035,0.005636274,-0.009983927,-0.763675393,15.80221565
21.03,282.8944302,199.5054062,0.040812595,18.99918243,-0.018774048,0.169971657,0.005646892,-0.009983683,-0.76358611,15.80206572
21.04,283.0816514,199.5377375,0.040812564,18.99919858,-0.018774123,0.168071269,0.005694053,-0.009989179,-0.763374703,15.80191642
21.05,283.2689339,199.5697129,0.040813955,18.9992148,-0.018774183,0.166170873,0.005655745,-0.009996792,-0.763590645,15.80176516
21.06,283.4562769,199.6013324,0.040816188,18.99923086,-0.018774237,0.164270479,0.005625466,-0.01000444,-0.763667023,15.80161091
21.07,283.6436798,199.6325958,0.040817367,18.99924679,-0.018774291,0.162370084,0.005630985,-0.010011136,-0.763602697,15.80145862
21.08,283.831142,199.6635031,0.040817891,18.9992627,-0.018774343,0.160469684,0.005672142,-0.010015527,-0.763395006,15.80130732
21.09,284.0186627,199.6940542,0.04081943,18.99927868,-0.018774373,0.158569277,0.005651947,-0.01001188,-0.763560707,15.80115444
21.1,284.2062413,199.7242488,0.040821775,18.99929452,-0.018774391,0.156668874,0.005614021,-0.01000648,-0.763663936,15.80099876
21.11,284.3938771,199.754087,0.040823144,18.99931019,-0.018774409,0.154768472,0.005611871,-0.010000656,-0.763626733,15.80084477
21.12,284.5815694,199.7835686,0.040823599,18.99932582,-0.018774429,0.152868066,0.005645634,-0.009995098,-0.763446379,15.8006923
21.13,284.7693175,199.8126934,0.040824647,18.99934151,-0.018774441,0.150967654,0.005644184,-0.009990758,-0.763537968,15.80053885
21.14,284.9571209,199.8414614,0.040826515,18.99935709,-0.018774449,0.149067242,0.005600531,-0.009991201,-0.763666085,15.80038285
21.15,285.1449787,199.8698725,0.040827705,18.9993725,-0.018774466,0.147166831,0.005593121,-0.009993251,-0.763652975,15.8002277
21.16,285.3328902,199.8979266,0.040827926,18.99938785,-0.018774498,0.145266415,0.005621909,-0.009995976,-0.763495983,15.80007433
21.17,285.520855,199.9256236,0.04082851,18.99940323,-0.018774532,0.143365991,0.005640798,-0.009998738,-0.76350879,15.79992054
21.18,285.7088721,199.9529633,0.040830095,18.99941855,-0.018774567,0.141465564,0.005591825,-0.010001163,-0.763657283,15.79976449
21.19,285.8969411,199.9799457,0.040831445,18.99943371,-0.018774611,0.139565137,0.005578763,-0.010002606,-0.763664557,15.79960834
21.2,286.0850611,200.0065707,0.040831877,18.99944879,-0.018774669,0.137664705,0.005601584,-0.010003287,-0.763528425,15.79945398
21.21,286.2732315,200.0328381,0.040832499,18.99946391,-0.018774728,0.135764264,0.005639536,-0.010003704,-0.763461815,15.79929948
21.22,286.4614517,200.0587479,0.040834312,18.999479,-0.018774777,0.13386382,0.005584104,-0.010004167,-0.763631542,15.79914279
21.23,286.6497209,200.0843,0.040836287,18.99949395,-0.018774824,0.131963377,0.005564495,-0.010004619,-0.763661151,15.79898501
21.24,286.8380385,200.1094943,0.040837302,18.99950879,-0.018774873,0.130062933,0.005580701,-0.010004995,-0.763548781,15.7988291
21.25,287.0264038,200.1343307,0.040838209,18.99952365,-0.018774917,0.128162484,0.005632712,-0.010005225,-0.763406482,15.79867348
21.26,287.214816,200.1588091,0.040840349,18.99953854,-0.018774939,0.126262034,0.005575127,-0.010005438,-0.763602254,15.79851582
21.27,287.4032746,200.1829294,0.04084289,18.99955328,-0.01877495,0.12436159,0.005548732,-0.010005684,-0.763659314,15.79835615
21.28,287.5917788,200.2066916,0.040844274,18.99956789,-0.018774959,0.12246115,0.005558115,-0.010005506,-0.763575514,15.79819855
21.29,287.780328,200.2300955,0.040845113,18.99958249,-0.018774965,0.120560708,0.005603279,-0.01000431,-0.763361409,15.79804181
21.3,287.9689215,200.2531411,0.040847116,18.99959717,-0.018774949,0.118660267,0.005564213,-0.009998686,-0.763583276,15.79788341
21.31,288.1575586,200.2758282,0.040849707,18.99961167,-0.018774924,0.116759836,0.005531292,-0.009992216,-0.76366361,15.79772229
21.32,288.3462386,200.2981569,0.04085098,18.99962603,-0.018774906,0.114859411,0.00553461,-0.00998548,-0.763601013,15.79756354
21.33,288.5349608,200.320127,0.040851368,18.99964036,-0.018774894,0.112958987,0.005574324,-0.009979125,-0.763392666,15.79740615
21.34,288.7237246,200.3417384,0.04085261,18.99965476,-0.018774875,0.111058562,0.005556206,-0.009975455,-0.763547243,15.79724749
21.35,288.9125292,200.3629911,0.040854617,18.99966902,-0.018774855,0.109158145,0.005519772,-0.009981288,-0.763651217,15.79708624
21.36,289.1013741,200.3838849,0.040855676,18.99968312,-0.018774849,0.107257734,0.00551988,-0.009990926,-0.763618567,15.79692671
21.37,289.2902584,200.4044199,0.040855801,18.99969718,-0.018774856,0.105357324,0.005556309,-0.0100021,-0.763447779,15.79676881
21.38,289.4791816,200.4245959,0.040856428,18.99971128,-0.018774865,0.103456911,0.005559376,-0.010013312,-0.763546642,15.79661012
21.39,289.6681429,200.4444128,0.040857723,18.99972527,-0.018774878,0.101556502,0.005517224,-0.010022086,-0.763689111,15.79644918
21.4,289.8571416,200.4638707,0.040858149,18.99973907,-0.018774911,0.099656094,0.005510269,-0.010024295,-0.763681282,15.79628947
21.41,290.0461772,200.4829693,0.040857418,18.9997528,-0.018774968,0.097755681,0.00553848,-0.010020612,-0.763515094,15.7961321
21.42,290.2352488,200.5017086,0.040857021,18.99976655,-0.018775034,0.095855258,0.005557865,-0.010014768,-0.763480925,15.79597481
21.43,290.4243558,200.5200887,0.040857978,18.99978028,-0.018775099,0.09395483,0.005506682,-0.010008966,-0.763563212,15.79581538
21.44,290.6134976,200.5381093,0.040859558,18.99979392,-0.018775158,0.092054402,0.005491208,-0.010003508,-0.76350612,15.79565517
21.45,290.8026734,200.5557705,0.040861395,18.99980758,-0.018775198,0.090153978,0.005511568,-0.009998869,-0.763328277,15.79549529
21.46,290.9918825,200.5730721,0.040864537,18.99982136,-0.01877519,0.088253563,0.005549255,-0.009995764,-0.763270885,15.79533337
21.47,291.1811244,200.5900142,0.040869403,18.99983518,-0.018775115,0.08635317,0.00549183,-0.009993194,-0.763582411,15.79516742
21.48,291.3703982,200.6065968,0.040873541,18.99984877,-0.018775,0.084452806,0.005470596,-0.009990677,-0.763854278,15.79499968
21.49,291.5597033,200.6228196,0.040873775,18.999862,-0.018774894,0.082552461,0.00548562,-0.009988539,-0.764036453,15.79483605
21.5,291.749039,200.6386826,0.040869157,18.99987487,-0.01877486,0.080652105,0.005536966,-0.009987197,-0.764147549,15.79467832
21.51,291.9384047,200.6541858,0.040860375,18.99988733,-0.018774963,0.078751705,0.005481705,-0.009990003,-0.764339293,15.79452712
21.52,292.1277996,200.6693289,0.040848409,18.99989934,-0.018775263,0.076851228,0.005456013,-0.00999356,-0.764047431,15.79438327
21.53,292.3172231,200.684112,0.040836532,18.99991134,-0.01877575,0.07495065,0.005466511,-0.009997459,-0.76317917,15.79424688
21.54,292.5066745,200.6985349,0.040832592,18.99992405,-0.018776287,0.073049982,0.005513098,-0.01000134,-0.761642992,15.79410814
21.55,292.696153,200.7125978,0.040847527,18.99993842,-0.018776578,0.071149302,0.005477756,-0.010004569,-0.759507015,15.7939512
21.56,292.8856581,200.7263008,0.040893453,18.99995555,-0.018776141,0.069248781,0.005446042,-0.010005619,-0.756324151,15.79375608
21.57,293.0751891,200.7396444,0.040984045,18.9999769,-0.018774265,0.067348706,0.005449961,-0.010005654,-0.751997955,15.79349958
21.58,293.2647452,200.7526291,0.04113557,19.00000427,-0.018769989,0.065449509,0.005489411,-0.010005312,-0.74644368,15.79314987
21.59,293.4543258,200.7652558,0.041365491,19.00003963,-0.018762097,0.0635518,0.005471775,-0.010005011,-0.739541058,15.79266966
21.6,293.6439302,200.7775257,0.041691567,19.00008518,-0.01874913,0.061656402,0.005431982,-0.010004483,-0.731313704,15.7920175
21.61,293.8335578,200.7894404,0.042130608,19.00014327,-0.018729409,0.059764365,0.005427364,-0.010003282,-0.721827984,15.79114716
21.62,294.023208,200.8010018,0.04269664,19.00021624,-0.018701103,0.057876989,0.005457806,-0.010001391,-0.711155838,15.79001012
21.63,294.21288,200.8122122,0.043399464,19.00030631,-0.018662299,0.05599582,0.005456133,-0.009999273,-0.699383672,15.78855825
21.64,294.4025734,200.8230744,0.044243752,19.00041547,-0.018611097,0.054122644,0.005406618,-0.009997196,-0.686610724,15.78674641
21.65,294.5922874,200.8335915,0.045228534,19.0005454,-0.018545701,0.052259466,0.005392028,-0.009995404,-0.672926903,15.78453475
21.66,294.7820214,200.8437668,0.046347163,19.00069746,-0.018464508,0.050408488,0.005412322,-0.009994275,-0.658427268,15.78189007
21.67,294.971775,200.8536044,0.047587711,19.00087274,-0.018366187,0.048572075,0.00542583,-0.009994602,-0.643211178,15.77878568
21.68,295.1615475,200.8631082,0.048933582,19.0010721,-0.018249729,0.04675272,0.005365967,-0.009995385,-0.627380352,15.77520074
21.69,295.3513383,200.8722828,0.050364288,19.00129617,-0.018114484,0.044953011,0.005340743,-0.00999624,-0.611038544,15.7711197
21.7,295.5411469,200.8811328,0.051856285,19.00154533,-0.017960167,0.043175589,0.005349966,-0.009997188,-0.594289292,15.76653188
21.71,295.7309729,200.8896632,0.053383817,19.00181975,-0.017786851,0.041423116,0.005377142,-0.009998325,-0.577235369,15.76143156
21.72,295.9208156,200.8978793,0.054919716,19.00211939,-0.017594928,0.039698233,0.005304347,-0.01000033,-0.559980393,15.75581752
21.73,296.1106746,200.9057865,0.056431233,19.00244313,-0.017385088,0.038003528,0.005264499,-0.010002533,-0.542624716,15.74969246
21.74,296.3005494,200.9133902,0.057870359,19.00278962,-0.017158434,0.036341413,0.005256658,-0.010004843,-0.525256194,15.7430846
21.75,296.4904395,200.920696,0.059197548,19.00315847,-0.016916511,0.034714056,0.005279611,-0.010007158,-0.507942757,15.73601683
21.76,296.6803445,200.9277093,0.060384283,19.00354889,-0.016661102,0.033123405,0.005191229,-0.010008144,-0.490748249,15.72849855
21.77,296.8702639,200.9344358,0.061409628,19.00396008,-0.016394054,0.031571208,0.005120796,-0.010005258,-0.473732289,15.72054598
21.78,297.0601973,200.9408813,0.062257903,19.0043915,-0.016117129,0.030059023,0.005075502,-0.010000231,-0.45694767,15.71217354
21.79,297.2501442,200.9470516,0.06291722,19.00484286,-0.015831911,0.028588214,0.005052677,-0.009994399,-0.440442,15.70338861
21.8,297.4401044,200.9529527,0.063378604,19.00531388,-0.015539741,0.027159951,0.004934566,-0.00998861,-0.424259743,15.6941932
21.81,297.6300774,200.9585909,0.063635416,19.00580399,-0.015241696,0.025775205,0.004797286,-0.009985601,-0.408441082,15.68459012
21.82,297.8200628,200.9639724,0.06368204,19.00631238,-0.014938589,0.024434757,0.004671565,-0.009989832,-0.393018868,15.67458798
21.83,298.0100603,200.9691035,0.063515516,19.00683812,-0.014631002,0.023139195,0.004552512,-0.010002506,-0.378021145,15.6641981
21.84,298.2000696,200.9739906,0.063135332,19.00738037,-0.014319315,0.021888912,0.004345511,-0.010018299,-0.363471613,15.65343589
21.85,298.3900903,200.9786403,0.062542693,19.00793844,-0.014003756,0.020684101,0.004072047,-0.010034137,-0.349389726,15.64231539
21.86,298.5801222,200.9830591,0.061740471,19.00851169,-0.013684459,0.019524767,0.003786445,-0.01004352,-0.335788284,15.63084763
21.87,298.7701649,200.9872534,0.0607332,19.00909933,-0.013361515,0.018410726,0.003481925,-0.010036986,-0.322674129,15.61904334
21.88,298.9602183,200.9912299,0.05952735,19.00970045,-0.013035009,0.017341598,0.003088303,-0.009988421,-0.310049442,15.60691567
21.89,299.1502819,200.9949951,0.058131821,19.0103142,-0.012705057,0.016316802,0.002576919,-0.009928862,-0.297911117,15.59448072
