time.TIME,Gyro.gyro_X,Gyro.gyro_Y,Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering
28.42,424.6462121,199.110013,0.000247293,18.0221157,5.02488E-05,-0.000365125,-2E-12,-0.003042351,0.01055766
28.43,424.8264328,199.1099503,0.000247193,18.02202382,5.09668E-05,-0.000359144,0,-0.002968616,0.010548552
28.44,425.0066526,199.1098886,0.000246825,18.0219318,5.16038E-05,-0.000353129,0,-0.002895863,0.010537813
28.45,425.1868714,199.1098281,0.000246283,18.02183963,5.21637E-05,-0.000347088,0,-0.002824115,0.010525632
28.46,425.3670893,199.1097686,0.000245651,18.02174732,5.26502E-05,-0.000341032,0,-0.002753392,0.010512166
28.47,425.5473063,199.1097102,0.000244996,18.02165487,5.3067E-05,-0.000334969,0,-0.002683713,0.010497544
28.48,425.7275224,199.1096529,0.000244378,18.0215623,5.3418E-05,-0.000328906,0,-0.002615095,0.010481879
28.49,425.9077376,199.1095967,0.000243839,18.02146961,5.37065E-05,-0.000322849,0,-0.00254755,0.010465256
28.5,426.0879518,199.1095416,0.000243414,18.02137679,5.39361E-05,-0.000316805,2E-12,-0.002481092,0.010447749
28.51,426.2681651,199.1094876,0.000243125,18.02128387,5.41099E-05,-0.000310778,3E-12,-0.002415729,0.010429409
28.52,426.4483775,199.1094346,0.000242986,18.02119084,5.42309E-05,-0.000304773,3E-12,-0.00235147,0.010410276
28.53,426.6285889,199.1093827,0.000243002,18.0210977,5.43017E-05,-0.000298793,3E-12,-0.00228832,0.010390381
28.54,426.8087994,199.1093319,0.000243171,18.02100446,5.4325E-05,-0.000292843,3E-12,-0.002226283,0.010369738
28.55,426.989009,199.1092822,0.000243485,18.02091114,5.4303E-05,-0.000286924,3E-12,-0.002165362,0.010348363
28.56,427.1692176,199.1092336,0.000243933,18.02081772,5.4238E-05,-0.000281039,3E-12,-0.002105558,0.010326257
28.57,427.3494253,199.109186,0.000244498,18.02072422,5.41319E-05,-0.000275191,3E-12,-0.00204687,0.010303421
28.58,427.5296321,199.1091394,0.000245162,18.02063064,5.39868E-05,-0.00026938,2E-12,-0.001989299,0.010279854
28.59,427.7098379,199.109094,0.000245902,18.02053699,5.38045E-05,-0.000263608,2E-12,-0.00193284,0.010255546
28.6,427.8900428,199.1090495,0.000246697,18.02044327,5.35869E-05,-0.000257877,3E-12,-0.001877491,0.010230497
28.61,428.0702468,199.1090061,0.000247522,18.02034948,5.33358E-05,-0.000252187,2E-12,-0.001823248,0.010204697
28.62,428.2504498,199.1089637,0.000248356,18.02025564,5.30531E-05,-0.00024654,1E-12,-0.001770105,0.010178143
28.63,428.4306519,199.1089224,0.000249173,18.02016174,5.27405E-05,-0.000240935,1E-12,-0.001718057,0.010150834
28.64,428.610853,199.108882,0.000249954,18.02006779,5.23998E-05,-0.000235375,3E-12,-0.001667098,0.010122765
28.65,428.7910532,199.1088427,0.000250675,18.01997379,5.20328E-05,-0.000229858,1E-12,-0.001617221,0.01009394
28.66,428.9712525,199.1088044,0.000251317,18.01987975,5.16413E-05,-0.000224387,1E-12,-0.001568419,0.010064363
28.67,429.1514508,199.108767,0.000251863,18.01978568,5.1227E-05,-0.000218962,2E-12,-0.001520686,0.01003404
28.68,429.3316482,199.1087306,0.000252297,18.01969157,5.07916E-05,-0.000213583,0,-0.001474013,0.010002984
28.69,429.5118446,199.1086952,0.000252605,18.01959743,5.03365E-05,-0.000208251,0,-0.001428392,0.009971205
28.7,429.6920401,199.1086608,0.000252774,18.01950327,4.98636E-05,-0.000202966,0,-0.001383815,0.009938724
28.71,429.8722347,199.1086273,0.000252797,18.01940909,4.9374E-05,-0.00019773,0,-0.001340273,0.009905558
28.72,430.0524283,199.1085947,0.000252665,18.01931489,4.88692E-05,-0.000192543,0,-0.001297759,0.009871729
28.73,430.232621,199.1085631,0.000252374,18.01922069,4.83506E-05,-0.000187406,0,-0.001256263,0.009837265
28.74,430.4128127,199.1085324,0.000251921,18.01912647,4.78192E-05,-0.000182319,0,-0.001215776,0.009802191
28.75,430.5930035,199.1085026,0.000251305,18.01903226,4.72761E-05,-0.000177284,0,-0.00117629,0.00976654
28.76,430.7731934,199.1084737,0.000250528,18.01893804,4.67224E-05,-0.000172301,0,-0.001137794,0.009730341
28.77,430.9533823,199.1084456,0.000249591,18.01884383,4.61589E-05,-0.000167372,0,-0.001100281,0.009693629
28.78,431.1335702,199.1084185,0.0002485,18.01874963,4.55865E-05,-0.000162496,0,-0.001063739,0.009656439
28.79,431.3137572,199.1083922,0.00024726,18.01865544,4.50059E-05,-0.000157675,0,-0.00102816,0.009618806
28.8,431.4939433,199.1083667,0.000245879,18.01856128,4.44177E-05,-0.00015291,0,-0.000993534,0.009580769
28.81,431.6741285,199.1083421,0.000244364,18.01846713,4.38227E-05,-0.000148202,0,-0.000959852,0.009542362
28.82,431.8543127,199.1083183,0.000242723,18.01837301,4.32214E-05,-0.000143551,0,-0.000927102,0.009503624
28.83,432.0344959,199.1082954,0.000240967,18.01827891,4.26142E-05,-0.00013896,0,-0.000895277,0.009464594
28.84,432.2146782,199.1082732,0.000239105,18.01818485,4.20017E-05,-0.000134427,0,-0.000864365,0.009425304
28.85,432.3948596,199.1082518,0.000237147,18.01809083,4.13842E-05,-0.000129955,0,-0.000834356,0.009385797
28.86,432.5750401,199.1082312,0.000235104,18.01799685,4.07622E-05,-0.000125544,0,-0.00080524,0.009346103
28.87,432.7552196,199.1082114,0.000232985,18.01790291,4.01361E-05,-0.000121195,0,-0.000777006,0.00930626
28.88,432.9353981,199.1081923,0.000230801,18.01780902,3.95062E-05,-0.000116908,0,-0.000749645,0.0092663
28.89,433.1155757,199.108174,0.000228562,18.01771518,3.88728E-05,-0.000112685,0,-0.000723146,0.009226255
28.9,433.2957524,199.1081564,0.000226276,18.0176214,3.82362E-05,-0.000108526,0,-0.000697497,0.009186159
28.91,433.4759282,199.1081395,0.000223953,18.01752768,3.75968E-05,-0.000104431,0,-0.000672688,0.009146037
28.92,433.656103,199.1081234,0.000221601,18.01743402,3.69547E-05,-0.000100401,0,-0.000648708,0.009105922
28.93,433.8362768,199.1081079,0.000219229,18.01734042,3.63104E-05,-9.64368E-05,0,-0.000625546,0.009065838
28.94,434.0164498,199.1080931,0.000216843,18.0172469,3.5664E-05,-9.25386E-05,0,-0.000603191,0.00902581
28.95,434.1966218,199.108079,0.00021445,18.01715345,3.50158E-05,-8.87066E-05,0,-0.000581632,0.008985864
28.96,434.3767928,199.1080655,0.000212056,18.01706007,3.43661E-05,-8.49413E-05,0,-0.000560856,0.008946018
28.97,434.556963,199.1080527,0.000209667,18.01696678,3.37151E-05,-8.12427E-05,0,-0.000540854,0.008906298
28.98,434.7371322,199.1080406,0.000207287,18.01687357,3.30631E-05,-7.76111E-05,0,-0.000521612,0.008866719
28.99,434.9173005,199.108029,0.00020492,18.01678044,3.24103E-05,-7.40467E-05,0,-0.00050312,0.0088273
29,435.0974678,199.1080181,0.00020257,18.01668741,3.17571E-05,-7.05493E-05,0,-0.000485366,0.00878806
29.01,435.2776342,199.1080077,0.00020024,18.01659446,3.11036E-05,-6.71191E-05,0,-0.000468337,0.008749009
29.02,435.4577997,199.107998,0.000197932,18.01650162,3.04501E-05,-6.37559E-05,0,-0.000452023,0.008710167
29.03,435.6379642,199.1079888,0.000195647,18.01640887,2.97969E-05,-6.04597E-05,0,-0.000436411,0.008671544
29.04,435.8181279,199.1079802,0.000193388,18.01631623,2.91442E-05,-5.72304E-05,0,-0.000421488,0.008633151
29.05,435.9982906,199.1079721,0.000191155,18.01622369,2.84923E-05,-5.40676E-05,0,-0.000407244,0.008595003
29.06,436.1784523,199.1079646,0.000188949,18.01613126,2.78414E-05,-5.09711E-05,0,-0.000393666,0.008557105
29.07,436.3586132,199.1079576,0.00018677,18.01603895,2.71919E-05,-4.79408E-05,0,-0.000380742,0.008519471
29.08,436.5387731,199.1079512,0.000184618,18.01594675,2.6544E-05,-4.49761E-05,0,-0.00036846,0.008482106
29.09,436.7189321,199.1079452,0.000182492,18.01585466,2.58979E-05,-4.20768E-05,0,-0.000356807,0.008445021
29.1,436.8990902,199.1079397,0.000180392,18.0157627,2.52539E-05,-3.92424E-05,0,-0.000345772,0.008408223
29.11,437.0792474,199.1079347,0.000178318,18.01567086,2.46123E-05,-3.64726E-05,0,-0.000335342,0.008371717
29.12,437.2594036,199.1079302,0.000176268,18.01557915,2.39734E-05,-3.37669E-05,0,-0.000325506,0.008335513
29.13,437.439559,199.1079262,0.000174241,18.01548757,2.33373E-05,-3.11248E-05,0,-0.000316251,0.008299613
29.14,437.6197134,199.1079225,0.000172237,18.01539612,2.27044E-05,-2.85457E-05,0,-0.000307565,0.008264026
29.15,437.7998669,199.1079194,0.000170254,18.01530481,2.20749E-05,-2.60292E-05,0,-0.000299437,0.008228759
29.16,437.9800195,199.1079166,0.000168292,18.01521363,2.1449E-05,-2.35748E-05,0,-0.000291854,0.008193812
29.17,438.1601712,199.1079143,0.000166349,18.0151226,2.0827E-05,-2.11818E-05,0,-0.000284804,0.008159195
29.18,438.3403219,199.1079124,0.000164425,18.01503171,2.0209E-05,-1.88497E-05,0,-0.000278276,0.008124911
29.19,438.5204718,199.1079109,0.000162518,18.01494097,1.95954E-05,-1.65779E-05,0,-0.000272258,0.008090965
29.2,438.7006207,199.1079097,0.000160628,18.01485037,1.89863E-05,-1.43658E-05,0,-0.000266738,0.008057363
29.21,438.8807688,199.107909,0.000158755,18.01475993,1.83818E-05,-1.22128E-05,0,-0.000261705,0.008024106
29.22,439.0609159,199.1079086,0.000156896,18.01466964,1.77823E-05,-1.01184E-05,0,-0.000257147,0.007991204
29.23,439.2410622,199.1079085,0.000155053,18.01457951,1.71879E-05,-8.08174E-06,0,-0.000253052,0.007958656
29.24,439.4212075,199.1079088,0.000153224,18.01448953,1.65988E-05,-6.10235E-06,0,-0.00024941,0.007926469
29.25,439.601352,199.1079094,0.000151409,18.01439972,1.60151E-05,-4.17955E-06,0,-0.000246208,0.007894648
29.26,439.7814955,199.1079104,0.000149608,18.01431008,1.54369E-05,-2.3127E-06,0,-0.000243437,0.007863194
29.27,439.9616382,199.1079116,0.000147821,18.0142206,1.48645E-05,-5.0116E-07,0,-0.000241084,0.007832116
29.28,440.1417799,199.1079132,0.000146048,18.01413129,1.4298E-05,1.25573E-06,0,-0.000239139,0.007801412
29.29,440.3219208,199.107915,0.000144288,18.01404215,1.37375E-05,2.95863E-06,0,-0.000237591,0.00777109
29.3,440.5020608,199.1079172,0.000142543,18.01395318,1.31831E-05,4.60818E-06,0,-0.00023643,0.007741152
29.31,440.6821999,199.1079196,0.000140811,18.0138644,1.2635E-05,6.20507E-06,0,-0.000235644,0.007711601
29.32,440.8623381,199.1079223,0.000139095,18.01377579,1.20932E-05,7.74994E-06,0,-0.000235223,0.007682444
29.33,441.0424754,199.1079252,0.000137393,18.01368736,1.15578E-05,9.24347E-06,0,-0.000235157,0.007653678
29.34,441.2226118,199.1079284,0.000135707,18.01359911,1.10289E-05,1.06863E-05,0,-0.000235435,0.007625312
29.35,441.4027474,199.1079318,0.000134036,18.01351105,1.05067E-05,1.20792E-05,0,-0.000236048,0.007597347
29.36,441.582882,199.1079354,0.000132382,18.01342318,9.99108E-06,1.34227E-05,0,-0.000236985,0.007569784
29.37,441.7630158,199.1079393,0.000130744,18.0133355,9.48222E-06,1.47176E-05,0,-0.000238237,0.007542629
29.38,441.9431488,199.1079434,0.000129124,18.01324801,8.98014E-06,1.59646E-05,0,-0.000239793,0.007515881
29.39,442.1232808,199.1079476,0.000127522,18.01316071,8.48491E-06,1.71643E-05,0,-0.000241644,0.007489545
29.4,442.303412,199.1079521,0.000125938,18.01307361,7.99656E-06,1.83173E-05,0,-0.00024378,0.007463622
29.41,442.4835423,199.1079568,0.000124373,18.01298671,7.51514E-06,1.94245E-05,0,-0.000246192,0.007438112
29.42,442.6636717,199.1079616,0.000122827,18.01290001,7.04069E-06,2.04864E-05,0,-0.000248871,0.007413021
29.43,442.8438003,199.1079666,0.000121302,18.01281351,6.5732E-06,2.15039E-05,0,-0.000251808,0.007388346
29.44,443.023928,199.1079718,0.000119797,18.01272721,6.11275E-06,2.24775E-05,0,-0.000254993,0.007364092
29.45,443.2040548,199.1079772,0.000118313,18.01264112,5.65932E-06,2.34079E-05,0,-0.000258417,0.007340257
29.46,443.3841808,199.1079826,0.00011685,18.01255524,5.21294E-06,2.4296E-05,0,-0.000262072,0.007316842
29.47,443.5643059,199.1079883,0.000115409,18.01246957,4.77363E-06,2.51422E-05,0,-0.000265949,0.007293852
29.48,443.7444302,199.107994,0.00011399,18.01238411,4.34137E-06,2.59475E-05,0,-0.00027004,0.007271281
29.49,443.9245536,199.1079999,0.000112593,18.01229887,3.9162E-06,2.67123E-05,0,-0.000274336,0.007249134
29.5,444.1046762,199.1080059,0.00011122,18.01221384,3.4981E-06,2.74376E-05,0,-0.000278828,0.007227409
29.51,444.2847979,199.108012,0.000109869,18.01212902,3.08707E-06,2.81239E-05,0,-0.00028351,0.007206105
29.52,444.4649187,199.1080182,0.000108541,18.01204443,2.68311E-06,2.87719E-05,0,-0.000288372,0.007185225
29.53,444.6450388,199.1080246,0.000107237,18.01196006,2.2862E-06,2.93824E-05,0,-0.000293406,0.007164763
29.54,444.8251579,199.108031,0.000105956,18.01187591,1.89636E-06,2.99561E-05,0,-0.000298606,0.007144725
29.55,445.0052763,199.1080375,0.000104699,18.01179199,1.51355E-06,3.04936E-05,0,-0.000303962,0.007125105
29.56,445.1853938,199.108044,0.000103466,18.01170829,1.13776E-06,3.09957E-05,0,-0.000309469,0.007105903
29.57,445.3655105,199.1080507,0.000102256,18.01162482,7.6899E-07,3.1463E-05,0,-0.000315118,0.007087119
29.58,445.5456263,199.1080574,0.00010107,18.01154157,4.0719E-07,3.18963E-05,0,-0.000320902,0.007068749
29.59,445.7257413,199.1080642,9.99083E-05,18.01145856,5.2378E-08,3.22962E-05,0,-0.000326814,0.007050796
29.6,445.9058555,199.1080711,9.87699E-05,18.01137578,-2.95505E-07,3.26634E-05,0,-0.000332847,0.007033253
29.61,446.0859688,199.108078,9.76551E-05,18.01129324,-6.3646E-07,3.29987E-05,0,-0.000338994,0.007016121
29.62,446.2660813,199.1080849,9.65639E-05,18.01121093,-9.70515E-07,3.33026E-05,0,-0.000345248,0.006999399
29.63,446.446193,199.1080919,9.5496E-05,18.01112886,-1.29772E-06,3.3576E-05,0,-0.000351603,0.006983081
29.64,446.6263039,199.1080989,9.44515E-05,18.01104703,-1.61807E-06,3.38195E-05,0,-0.000358052,0.00696717
29.65,446.806414,199.1081059,9.34301E-05,18.01096544,-1.93162E-06,3.40337E-05,0,-0.000364589,0.006951658
29.66,446.9865232,199.108113,9.24317E-05,18.01088408,-2.2384E-06,3.42193E-05,0,-0.000371208,0.006936546
29.67,447.1666316,199.1081201,9.14563E-05,18.01080298,-2.53843E-06,3.4377E-05,0,-0.000377902,0.006921832
29.68,447.3467393,199.1081272,9.05034E-05,18.01072211,-2.83178E-06,3.45076E-05,0,-0.000384665,0.006907509
29.69,447.5268461,199.1081343,8.9573E-05,18.01064149,-3.11843E-06,3.46115E-05,0,-0.000391492,0.00689358
29.7,447.7069521,199.1081415,8.86649E-05,18.01056112,-3.39849E-06,3.46895E-05,0,-0.000398377,0.006880036
29.71,447.8870573,199.1081486,8.77789E-05,18.010481,-3.67194E-06,3.47423E-05,0,-0.000405314,0.006866879
29.72,448.0671617,199.1081557,8.69147E-05,18.01040113,-3.93885E-06,3.47704E-05,0,-0.000412298,0.006854104
29.73,448.2472653,199.1081628,8.60722E-05,18.0103215,-4.19927E-06,3.47746E-05,0,-0.000419323,0.006841706
29.74,448.4273681,199.10817,8.52512E-05,18.01024213,-4.45322E-06,3.47555E-05,0,-0.000426384,0.006829685
29.75,448.6074702,199.1081771,8.44514E-05,18.01016302,-4.70078E-06,3.47136E-05,0,-0.000433476,0.006818034
29.76,448.7875714,199.1081841,8.36726E-05,18.01008416,-4.94197E-06,3.46497E-05,0,-0.000440594,0.006806753
29.77,448.9676719,199.1081912,8.29147E-05,18.01000555,-5.17684E-06,3.45644E-05,0,-0.000447734,0.006795837
29.78,449.1477715,199.1081982,8.21773E-05,18.0099272,-5.40547E-06,3.44582E-05,0,-0.000454889,0.006785281
29.79,449.3278704,199.1082052,8.14603E-05,18.00984911,-5.62787E-06,3.43318E-05,0,-0.000462056,0.006775085
29.8,449.5079685,199.1082122,8.07635E-05,18.00977128,-5.84413E-06,3.41858E-05,0,-0.00046923,0.006765239
29.81,449.6880658,199.1082191,8.00866E-05,18.00969371,-6.05427E-06,3.40207E-05,0,-0.000476407,0.006755746
29.82,449.8681624,199.108226,7.94295E-05,18.0096164,-6.25837E-06,3.38372E-05,0,-0.000483583,0.006746599
29.83,450.0482582,199.1082329,7.87919E-05,18.00953935,-6.4565E-06,3.36359E-05,0,-0.000490752,0.006737792
29.84,450.2283532,199.1082397,7.81736E-05,18.00946257,-6.64867E-06,3.34173E-05,0,-0.000497912,0.006729326
29.85,450.4084474,199.1082465,7.75744E-05,18.00938605,-6.83499E-06,3.3182E-05,0,-0.000505058,0.006721191
29.86,450.5885409,199.1082532,7.69941E-05,18.00930979,-7.01548E-06,3.29306E-05,0,-0.000512186,0.006713389
29.87,450.7686336,199.1082599,7.64324E-05,18.00923381,-7.19022E-06,3.26636E-05,0,-0.000519293,0.006705911
29.88,450.9487256,199.1082665,7.58892E-05,18.00915809,-7.35928E-06,3.23816E-05,0,-0.000526375,0.006698754
29.89,451.1288168,199.108273,7.53643E-05,18.00908264,-7.5227E-06,3.20851E-05,0,-0.000533429,0.006691916
29.9,451.3089072,199.1082795,7.48574E-05,18.00900746,-7.68057E-06,3.17747E-05,0,-0.00054045,0.006685388
29.91,451.4889969,199.1082859,7.43684E-05,18.00893254,-7.83292E-06,3.14509E-05,0,-0.000547436,0.006679172
29.92,451.6690859,199.1082923,7.3897E-05,18.0088579,-7.97986E-06,3.11142E-05,0,-0.000554384,0.006673258
29.93,451.8491741,199.1082986,7.34429E-05,18.00878354,-8.12142E-06,3.07651E-05,0,-0.000561291,0.006667644
29.94,452.0292615,199.1083048,7.30061E-05,18.00870944,-8.25767E-06,3.04042E-05,0,-0.000568153,0.006662326
29.95,452.2093483,199.108311,7.25862E-05,18.00863562,-8.38871E-06,3.00319E-05,0,-0.000574967,0.006657296
29.96,452.3894343,199.1083171,7.2183E-05,18.00856207,-8.51456E-06,2.96488E-05,0,-0.000581732,0.006652556
29.97,452.5695195,199.1083231,7.17964E-05,18.0084888,-8.63533E-06,2.92553E-05,0,-0.000588443,0.006648094
29.98,452.749604,199.108329,7.14261E-05,18.00841581,-8.75108E-06,2.88519E-05,0,-0.000595099,0.00664391
29.99,452.9296878,199.1083349,7.10719E-05,18.00834309,-8.86185E-06,2.84391E-05,0,-0.000601698,0.006639999
30,453.1097709,199.1083406,7.07335E-05,18.00827065,-8.96776E-06,2.80174E-05,0,-0.000608236,0.006636352
30.01,453.2898532,199.1083463,7.04108E-05,18.00819848,-9.06883E-06,2.75872E-05,0,-0.000614711,0.006632972
30.02,453.4699349,199.108352,7.01034E-05,18.0081266,-9.16517E-06,2.7149E-05,0,-0.000621122,0.006629847
30.03,453.6500158,199.1083575,6.98112E-05,18.008055,-9.25683E-06,2.67032E-05,0,-0.000627466,0.006626975
30.04,453.830096,199.1083629,6.9534E-05,18.00798367,-9.34389E-06,2.62502E-05,0,-0.000633741,0.006624354
30.05,454.0101754,199.1083683,6.92714E-05,18.00791263,-9.42643E-06,2.57905E-05,0,-0.000639945,0.006621973
30.06,454.1902542,199.1083736,6.90233E-05,18.00784187,-9.5045E-06,2.53245E-05,0,-0.000646077,0.006619834
30.07,454.3703323,199.1083788,6.87894E-05,18.00777139,-9.57821E-06,2.48527E-05,0,-0.000652134,0.006617926
30.08,454.5504096,199.1083839,6.85694E-05,18.00770119,-9.64759E-06,2.43754E-05,0,-0.000658115,0.006616248
30.09,454.7304863,199.1083889,6.83632E-05,18.00763128,-9.71274E-06,2.3893E-05,0,-0.000664018,0.006614795
30.1,454.9105623,199.1083938,6.81704E-05,18.00756165,-9.77374E-06,2.3406E-05,0,-0.000669842,0.006613559
30.11,455.0906375,199.1083987,6.7991E-05,18.0074923,-9.83063E-06,2.29146E-05,0,-0.000675586,0.006612541
30.12,455.2707121,199.1084034,6.78245E-05,18.00742324,-9.88353E-06,2.24194E-05,0,-0.000681247,0.006611729
30.13,455.450786,199.1084081,6.76707E-05,18.00735447,-9.93247E-06,2.19206E-05,0,-0.000686826,0.006611124
30.14,455.6308592,199.1084126,6.75294E-05,18.00728598,-9.97755E-06,2.14186E-05,0,-0.00069232,0.00661072
30.15,455.8109317,199.1084171,6.74004E-05,18.00721778,-1.00188E-05,2.09139E-05,0,-0.000697728,0.006610508
30.16,455.9910036,199.1084215,6.72835E-05,18.00714986,-1.00564E-05,2.04066E-05,0,-0.000703051,0.006610489
30.17,456.1710747,199.1084258,6.71787E-05,18.00708223,-1.00903E-05,1.98972E-05,0,-0.000708285,0.006610653
30.18,456.3511452,199.10843,6.70861E-05,18.00701489,-1.01206E-05,1.93861E-05,0,-0.000713431,0.006610999
30.19,456.531215,199.1084341,6.70062E-05,18.00694784,-1.01474E-05,1.88735E-05,0,-0.000718489,0.00661152
30.2,456.7112842,199.1084381,6.69394E-05,18.00688107,-1.01707E-05,1.83597E-05,0,-0.000723456,0.006612209
30.21,456.8913526,199.108442,6.68863E-05,18.0068146,-1.01905E-05,1.78452E-05,0,-0.000728333,0.006613064
30.22,457.0714205,199.1084458,6.68474E-05,18.00674841,-1.02069E-05,1.73303E-05,0,-0.000733118,0.006614072
30.23,457.2514876,199.1084495,6.6823E-05,18.00668251,-1.02199E-05,1.68152E-05,0,-0.000737812,0.006615232
30.24,457.4315541,199.1084532,6.68133E-05,18.00661691,-1.02294E-05,1.63003E-05,0,-0.000742413,0.006616535
30.25,457.61162,199.1084567,6.6818E-05,18.00655159,-1.02355E-05,1.5786E-05,0,-0.000746922,0.006617971
30.26,457.7916851,199.1084601,6.68369E-05,18.00648656,-1.02381E-05,1.52726E-05,0,-0.000751338,0.006619538
30.27,457.9717497,199.1084635,6.68701E-05,18.00642182,-1.02376E-05,1.47604E-05,0,-0.000755661,0.006621222
30.28,458.1518136,199.1084668,6.6916E-05,18.00635738,-1.02339E-05,1.42497E-05,0,-0.000759891,0.006623022
30.29,458.3318768,199.1084699,6.69738E-05,18.00629322,-1.02269E-05,1.37409E-05,0,-0.000764026,0.006624927
30.3,458.5119395,199.108473,6.70428E-05,18.00622936,-1.02165E-05,1.32343E-05,0,-0.000768068,0.006626929
30.31,458.6920014,199.108476,6.71226E-05,18.00616579,-1.02028E-05,1.27301E-05,0,-0.000772016,0.006629026
30.32,458.8720628,199.1084789,6.72121E-05,18.00610251,-1.01862E-05,1.22287E-05,0,-0.00077587,0.006631203
30.33,459.0521235,199.1084817,6.73098E-05,18.00603952,-1.01666E-05,1.17304E-05,0,-0.000779631,0.00663346
30.34,459.2321836,199.1084845,6.74142E-05,18.00597683,-1.0144E-05,1.12354E-05,0,-0.000783298,0.006635787
30.35,459.412243,199.1084871,6.75246E-05,18.00591442,-1.01185E-05,1.0744E-05,0,-0.000786871,0.006638179
30.36,459.5923018,199.1084897,6.76404E-05,18.00585231,-1.00902E-05,1.02565E-05,0,-0.000790351,0.006640634
30.37,459.7723601,199.1084921,6.77606E-05,18.00579049,-1.00594E-05,9.77301E-06,0,-0.000793738,0.00664314
30.38,459.9524177,199.1084945,6.78849E-05,18.00572897,-1.0026E-05,9.29382E-06,0,-0.000797033,0.006645698
30.39,460.1324746,199.1084968,6.80126E-05,18.00566773,-9.99037E-06,8.81914E-06,0,-0.000800235,0.0066483
30.4,460.312531,199.108499,6.81431E-05,18.00560679,-9.95259E-06,8.34914E-06,0,-0.000803346,0.006650942
30.41,460.4925868,199.1085011,6.82763E-05,18.00554615,-9.91278E-06,7.88401E-06,0,-0.000806365,0.006653622
30.42,460.6726419,199.1085032,6.84115E-05,18.00548579,-9.8711E-06,7.42391E-06,0,-0.000809293,0.006656331
30.43,460.8526965,199.1085051,6.85487E-05,18.00542573,-9.82762E-06,6.96897E-06,0,-0.000812132,0.006659073
30.44,461.0327505,199.108507,6.86875E-05,18.00536596,-9.78248E-06,6.51935E-06,0,-0.000814881,0.006661839
30.45,461.2128038,199.1085088,6.88277E-05,18.00530649,-9.73576E-06,6.07516E-06,0,-0.000817542,0.006664628
30.46,461.3928566,199.1085106,6.89693E-05,18.00524731,-9.68754E-06,5.63651E-06,0,-0.000820114,0.006667439
30.47,461.5729088,199.1085122,6.91121E-05,18.00518842,-9.63793E-06,5.2035E-06,0,-0.000822599,0.006670264
30.48,461.7529604,199.1085138,6.9256E-05,18.00512982,-9.58698E-06,4.77622E-06,0,-0.000824998,0.006673108
30.49,461.9330114,199.1085153,6.94009E-05,18.00507152,-9.5348E-06,4.35474E-06,0,-0.000827312,0.006675961
30.5,462.1130618,199.1085167,6.95469E-05,18.00501351,-9.48144E-06,3.93913E-06,0,-0.000829541,0.006678826
30.51,462.2931116,199.1085181,6.96941E-05,18.00495579,-9.42699E-06,3.52945E-06,0,-0.000831687,0.006681701
30.52,462.4731609,199.1085194,6.98424E-05,18.00489837,-9.37155E-06,3.12576E-06,0,-0.00083375,0.006684579
30.53,462.6532096,199.1085206,6.99919E-05,18.00484124,-9.31516E-06,2.7281E-06,0,-0.000835731,0.006687466
30.54,462.8332577,199.1085217,7.01427E-05,18.0047844,-9.25793E-06,2.3365E-06,0,-0.000837632,0.006690352
30.55,463.0133053,199.1085228,7.02949E-05,18.00472786,-9.19993E-06,1.95099E-06,0,-0.000839453,0.006693242
30.56,463.1933523,199.1085238,7.04486E-05,18.0046716,-9.14123E-06,1.57161E-06,0,-0.000841195,0.006696131
30.57,463.3733987,199.1085247,7.06039E-05,18.00461564,-9.08192E-06,1.19837E-06,0,-0.00084286,0.006699017
30.58,463.5534446,199.1085256,7.07609E-05,18.00455997,-9.02205E-06,8.31277E-07,0,-0.000844448,0.006701902
30.59,463.7334899,199.1085264,7.09197E-05,18.0045046,-8.96173E-06,4.70356E-07,0,-0.000845962,0.00670478
30.6,463.9135347,199.1085272,7.10802E-05,18.00444951,-8.901E-06,1.15602E-07,0,-0.0008474,0.006707653
30.61,464.0935789,199.1085279,7.12428E-05,18.00439472,-8.83993E-06,-2.32979E-07,0,-0.000848766,0.006710519
30.62,464.2736226,199.1085285,7.14072E-05,18.00434022,-8.7786E-06,-5.75385E-07,0,-0.00085006,0.006713374
30.63,464.4536657,199.1085291,7.15736E-05,18.00428601,-8.71704E-06,-9.11632E-07,0,-0.000851282,0.006716223
30.64,464.6337083,199.1085296,7.1742E-05,18.00423209,-8.65534E-06,-1.24172E-06,0,-0.000852435,0.006719056
30.65,464.8137504,199.10853,7.19123E-05,18.00417846,-8.59352E-06,-1.56566E-06,0,-0.00085352,0.006721879
30.66,464.9937919,199.1085304,7.20845E-05,18.00412512,-8.53166E-06,-1.88346E-06,0,-0.000854536,0.006724688
30.67,465.1738329,199.1085308,7.22585E-05,18.00407208,-8.4698E-06,-2.19515E-06,0,-0.000855487,0.006727481
30.68,465.3538733,199.108531,7.24342E-05,18.00401932,-8.40796E-06,-2.50075E-06,0,-0.000856372,0.006730261
30.69,465.5339133,199.1085313,7.26115E-05,18.00396686,-8.34622E-06,-2.80026E-06,0,-0.000857193,0.006733019
30.7,465.7139527,199.1085315,7.27903E-05,18.00391468,-8.28458E-06,-3.09372E-06,0,-0.000857951,0.006735762
